review_id,user_name,user_image_url,review_text,rating,thumbs_up,review_created_version,review_time,reply_text,reply_time,app_version
4e1cbb1e-98ec-470b-9525-a65e0dd8c6b3,Mohammad Mohammad Zakir,https://play-lh.googleusercontent.com/a/ACg8ocKDiUKNk_GvW36LzZNivNT-CFCXCEgJjAgVyzXrMMUtJ_qZvg=mo,v. v. v. v. good👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,0,1.2025.350,2025-12-29 09:27:57,,,1.2025.350
671b0eb1-1b4e-4e4b-9878-458a73c1b4ea,DJ Rowe,https://play-lh.googleusercontent.com/a-/ALV-UjU9IcNV7GHqJpYv91NnxKTUufbCV9BTD44TqyrCVygSOBSqmXrx,♡,5,0,1.2025.350,2025-12-29 09:27:48,,,1.2025.350
681e439d-b8d0-4fa9-ae8c-c63be28123e1,Shubham Singh,https://play-lh.googleusercontent.com/a-/ALV-UjX0zMhmitRi2xMwEGkgU91IKW_BYVL7VDbxoOFqvGWCQ14LOJ_h,ok,4,0,1.2025.302,2025-12-29 09:27:26,,,1.2025.302
166e39a3-3218-444e-824c-df2f55236ee5,Nzanza Joao,https://play-lh.googleusercontent.com/a-/ALV-UjUBCSq_CQvnb9VsvAFaq98dFek_tLbjNxTVnrO6vQt2tzkS34nc,good,5,0,1.2025.350,2025-12-29 09:27:17,,,1.2025.350
8f43436a-640a-484f-aa5f-7ad80ccd2e19,ganesh Telang,https://play-lh.googleusercontent.com/a-/ALV-UjU2uTDJAzECIf1dI97_Y4E1lTpIo8VlT_CUz5MaTRifiP4csaY-,good,5,0,1.2025.350,2025-12-29 09:26:43,,,1.2025.350
ff0b7935-b762-4369-9bd4-7c40e154b764,Evan Eddie,https://play-lh.googleusercontent.com/a/ACg8ocJibtCk2Z2khDjZByzfUiRVoq9d3ubaPIHHmZrHZ6E8Y-vxeQ=mo,good,5,0,1.2025.350,2025-12-29 09:26:36,,,1.2025.350
bb560bb1-d3ff-45e9-bbc1-de6be57145b1,Zeeshan Zeeshan khan,https://play-lh.googleusercontent.com/a-/ALV-UjVzt36gr306GvvModQByQYTbu8DuQe8lOJ1_maPYgMwY6M74YZ1,best,5,0,1.2025.350,2025-12-29 09:26:29,,,1.2025.350
09b1f080-0160-4c15-a5f1-8a39b15bc726,Ratna Sarkar,https://play-lh.googleusercontent.com/a/ACg8ocLCVMhvme68qmP5oaBIXo5yjokafLAbseYLkD7CsPn_zOR9wg=mo,nice,5,0,1.2025.245,2025-12-29 09:26:15,,,1.2025.245
8843f8f9-0451-4638-aac5-60518a158bf0,Himanshu Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJUvQRYo3nY5kvsMF65DSG99hgZozrmzk_YlZK5rcFicGeqMA=mo,great,5,0,1.2025.350,2025-12-29 09:26:05,,,1.2025.350
5c5a1545-d225-4967-a579-b065d29ff8aa,Md afjal,https://play-lh.googleusercontent.com/a-/ALV-UjVbPfxg3zcbxZUZDuf6zv1f_L26Fo27sHls7I9w5Ru1ZotqNVc,Md Afjal Hussain 🥰🧳🧳🧳🧳 0,5,0,1.2025.350,2025-12-29 09:25:52,,,1.2025.350
19ddae16-ca2d-4383-9009-cd2524806dc6,Sangeeth Viswanatha,https://play-lh.googleusercontent.com/a-/ALV-UjUJ_Utjtn-zdXUacedzDoARKUNP7hL5SrydvZAoLqUxueJ57ok,super o,4,0,1.2025.350,2025-12-29 09:25:11,,,1.2025.350
c2993d6d-1f7f-49a9-b979-4b5d210530d9,Sana Asad,https://play-lh.googleusercontent.com/a/ACg8ocKzWQCY5ug5bWI0gbm-mzje35iSDD_F6OHX4cz_PbEIoF6WIg=mo,that's good app,5,0,1.2025.350,2025-12-29 09:25:05,,,1.2025.350
ef5c25a6-48d0-40bc-a21c-92a3bc99db47,Yadav Dinbandhu,https://play-lh.googleusercontent.com/a-/ALV-UjVS5O-v2Mrl6f0294QEz_akJfBx6dCNiglshqvehj-9xpHBD_IH,i love it 💖,5,0,1.2025.350,2025-12-29 09:24:15,,,1.2025.350
8729b9e7-1911-4b8c-940c-35a4c5b598cf,Manu D,https://play-lh.googleusercontent.com/a-/ALV-UjUzn3rtCjk7K6QEbOOZVIKC0Ao2yQqtxf1j_hLVBnBjj4gwVAfsPA,Good,5,0,1.2025.350,2025-12-29 09:23:59,,,1.2025.350
50bcb2bc-e46a-433e-897c-da41e8ddc8e5,Sadek Mastan,https://play-lh.googleusercontent.com/a/ACg8ocJ92Xarp9Pcs9bf0tBZ5ytj__xNhz1XIQARtLaKfP5Tblb1PA=mo,nice,5,0,1.2025.350,2025-12-29 09:23:51,,,1.2025.350
357d2ba4-46a8-4331-b746-310a98b5cc88,M Kashif,https://play-lh.googleusercontent.com/a/ACg8ocJ0UemOk704MJT2TsEjcVckl4x65x-5WU5lIxR8Chi8wM7BIw=mo,Good,5,0,1.2025.343,2025-12-29 09:23:06,,,1.2025.343
e02a0e67-b35f-4fb0-91af-650746afc1ee,gayasuddin Manihar,https://play-lh.googleusercontent.com/a/ACg8ocLo50Kz6XRJTpJy1TyT_ekHaGV45471fz9KtriC1eldfMbwPpU=mo,that' good,5,0,1.2025.350,2025-12-29 09:22:44,,,1.2025.350
b1911322-8705-45f0-af0b-d724a385faee,Artin Rafiee,https://play-lh.googleusercontent.com/a-/ALV-UjUQkzATSB-gsY5EKeQLD9UcpfOEmN8lxsVnss6i_cZI3wF1WmXx,good 👍,5,0,1.2025.350,2025-12-29 09:22:28,,,1.2025.350
babf86b6-1699-4acd-a57f-617865aafdfd,Shailashree M,https://play-lh.googleusercontent.com/a/ACg8ocJ5WNBC6OYYe2vnXoVAenXA016z4n9p82_Ey6zHaiP6aW9Eivk=mo,Thank you,5,0,1.2025.336,2025-12-29 09:22:10,,,1.2025.336
e753b828-21e8-4545-a7b3-13849070e859,PUNNIYARAJ SUBARAJ Subaraj,https://play-lh.googleusercontent.com/a-/ALV-UjXObVCMbHMryoArFez6sFh6BT6aGUMZVEnS4fQwSf7OKCTxF3ZC,very good,5,0,1.2025.350,2025-12-29 09:21:44,,,1.2025.350
dba3ccc5-d577-4bbe-9150-9c5b2c23e43e,Ishit Bhatti,https://play-lh.googleusercontent.com/a/ACg8ocIEWIfzND2aXLsVI5Q-NxjDqN01u5iumIDQl2Rb_76Upn_gpw=mo,this tool is very helpful and good for any suggestions and right 👍,5,0,1.2025.350,2025-12-29 09:21:23,,,1.2025.350
337570dd-7e42-4e21-ad05-48e36afef756,Anil kumar Anil kumar,https://play-lh.googleusercontent.com/a-/ALV-UjX-8EX4K44CWwVgXn9KhXxu8Z3GGM0o2tgoYejiFhp41YoKCFx-,very nice,5,0,1.2025.350,2025-12-29 09:20:54,,,1.2025.350
d2f1c7ee-d2ce-49e6-b493-23f247f07f07,Bidyut Deka,https://play-lh.googleusercontent.com/a/ACg8ocJ4e8SAN02t_Qq7dBDaaC82Uz3sslBFVVMPkzpMiYUrTFkrEA=mo,good,5,0,1.2025.350,2025-12-29 09:20:37,,,1.2025.350
42d6dee3-213e-4945-a62b-2f838ef7f845,Sanjeev Chougule,https://play-lh.googleusercontent.com/a-/ALV-UjW3kWaYql6RLHeJujaQIJVL7p7sq9TS0IKoM1v560h84t6VL1VV,very nice,5,0,1.2025.350,2025-12-29 09:20:26,,,1.2025.350
23403801-e5e7-44f0-9afc-7bf87c609268,Hamza Hadi,https://play-lh.googleusercontent.com/a/ACg8ocJCwJnrk0_2Pitmke84Qppr_aeAuBZdOiCR-SvJp9J4P02Y6w=mo,very nice application I luv it💚,3,0,1.2025.350,2025-12-29 09:18:58,,,1.2025.350
c032b6ad-2404-48e7-81c6-c4ffe05bc5f6,Mohamad ebrahimiyan,https://play-lh.googleusercontent.com/a/ACg8ocLBTovm6jJ3OqvyWzqXC1D_4QfS3vM83A8APLgTEk_1E_Lp4Q=mo,😀,5,0,1.2025.350,2025-12-29 09:18:25,,,1.2025.350
d172bb71-512c-4aa1-a636-d135515ca10a,Aman,https://play-lh.googleusercontent.com/a/ACg8ocInejiU-7IiWFiVjm5QQ9BIr9Rjxd0C5nzVahbI4Eca52hfSg=mo,thanks for your help ♥️,4,0,1.2025.350,2025-12-29 09:18:05,,,1.2025.350
0e2ca403-7d57-4c14-a0ab-ea4db7f17b21,Chab BroshPenh1,https://play-lh.googleusercontent.com/a/ACg8ocKLwS2D_stbYesrQSW5DPpiKkMcyxKkmgqM3a-Wo_Jy1rEVqg=mo,I like this AI Assistant App. It's awesome.,5,0,1.2025.350,2025-12-29 09:17:45,,,1.2025.350
8c61447f-dbb0-40fb-80af-40f73903f315,Charl Malume,https://play-lh.googleusercontent.com/a/ACg8ocK7_JHrm3L1gJsgaRAJ2yRuTr8eAo6a2iuTzqDUWegUNKqTog=mo,most excellent,5,0,1.2025.350,2025-12-29 09:17:27,,,1.2025.350
0a2448e2-7104-4a55-8edb-9ef4bd80435a,Rachel Moore,https://play-lh.googleusercontent.com/a-/ALV-UjWsQdEThSwGks3TIAgSSMdouKVEhwgO6Zc7D17-Zvz2QRZju-J_,"⚠️ I'm a paying power user. Chat's lies cost me 100+ hours of lost work between creating it & having to go back through every thread line by line to retrieve it. It lied about having saved it, tried to gaslight me when I called it out with screenshots proving it lied & it just doubled down on lying & gaslighting. Don't trust it! Just last night, after months of use, it started cussing! I've never cussed & had given it my worldview which is Bible-based. It did it twice in one night. BEWARE! ⚠️",1,0,1.2025.350,2025-12-29 09:17:25,,,1.2025.350
b0e0befc-6b96-4e74-bca0-7601b531bd6f,Pinky Pandey,https://play-lh.googleusercontent.com/a/ACg8ocIesZrUkNf5c8YlwASL8IJXtdBeKGl05jWiXDtzcLhxWgMDqQ=mo,its really good,5,0,1.2025.350,2025-12-29 09:16:57,,,1.2025.350
9a9c1318-259c-4cc0-ab48-3048c08bd407,phyo ly,https://play-lh.googleusercontent.com/a-/ALV-UjVdcypZ8hq3FLOQriQPHgf0gJ6cm0A4tzK4hTfkOkQDMwaiNHo,I like it 😊,5,0,1.2025.350,2025-12-29 09:16:04,,,1.2025.350
b5e31c26-404b-475d-be5c-13775a6c3c45,Balaji Gawali,https://play-lh.googleusercontent.com/a-/ALV-UjUwXdHN8_MQdsDi3YInIPb6GrkuaJFUm9z7XebKx65wr2whsqGT,very good,5,0,1.2025.350,2025-12-29 09:15:55,,,1.2025.350
c2b02978-6a2e-491a-9b84-754f00f3dc80,Ramu Karri,https://play-lh.googleusercontent.com/a-/ALV-UjXONb7PaMZgUwGqynt04x5EcZCSCK_TzMLrdKmeE_GeOcDNRTDA,"thank you lot,",5,0,1.2025.350,2025-12-29 09:15:50,,,1.2025.350
b5f2a127-6d06-453a-8c96-261ab69cf339,Grace Owa,https://play-lh.googleusercontent.com/a/ACg8ocJFa0V2t9WpDo4iGmknmrkvtMY2AfnpJkoqmXLTMV8mp6fy6A=mo,it is the best,5,0,1.2025.350,2025-12-29 09:15:26,,,1.2025.350
fcd6f65f-c72b-4695-bf69-13b9853bfbe8,Mandla Mkhonza,https://play-lh.googleusercontent.com/a/ACg8ocLZe-pWtJ4vjHOn2dwN9jhinsOxh0i10OFMzBs9t8fcklMZBg=mo,it's a nice app,5,0,1.2025.350,2025-12-29 09:15:07,,,1.2025.350
4205df77-e830-4d34-b3f1-f250912821c7,Sanskar Gupta,https://play-lh.googleusercontent.com/a/ACg8ocL6e1eoPpqEMvvS2ad7Lm49h-JrBhTHzHrfIGpnu3Wj2VmBbg=mo,verry good,5,0,1.2025.350,2025-12-29 09:15:05,,,1.2025.350
ffd77d7f-2077-47ee-8944-f8369ad46e41,Beatrice Imhomoh,https://play-lh.googleusercontent.com/a/ACg8ocJyasx8_UgixJfESw-DiUwlHskv41WnHf5fYQJXaiJ45fDcgg=mo,it's so good using this app,4,0,1.2025.350,2025-12-29 09:15:01,,,1.2025.350
ca6f0ba4-3035-4884-8a9a-4cad9352e9f6,Mercy Mushota,https://play-lh.googleusercontent.com/a/ACg8ocJBgIsF_M_kXdtbF3jU1Y_ejzsLmrJbVs93FDrk5oe4fDVDrg=mo,Good,3,0,1.2025.350,2025-12-29 09:13:58,,,1.2025.350
2590d850-7cf5-417f-883d-055754c50ac8,Saleem Raza,https://play-lh.googleusercontent.com/a-/ALV-UjWmMkpa8JBLjp16iXdybu_DSunGduIhg9jDJtt8m5kbl73rJsE,my best guideness,5,0,1.2025.329,2025-12-29 09:13:46,,,1.2025.329
376c14f9-f843-4ba6-8fff-568e6b050a37,javed hasan,https://play-lh.googleusercontent.com/a/ACg8ocLj3nBuEoZU91sRefGb-G5fGN40cpyAj71kJOuuDwDdh-ByMA=mo,goog,5,0,1.2025.350,2025-12-29 09:13:23,,,1.2025.350
23a98f64-7cdc-4365-a18b-6c6052a96458,M Ramakrishna,https://play-lh.googleusercontent.com/a/ACg8ocKPYn1OK18PYm3cWwwjIN3St6N2UlLheXceGUJR1airYuq7vg=mo,best app,5,0,1.2025.350,2025-12-29 09:13:05,,,1.2025.350
6e2d0d69-cab0-458d-85aa-8de4fa7189ee,Atanu Nag,https://play-lh.googleusercontent.com/a-/ALV-UjV5oM4jAX4klukAy2lNf2jKcEG1My1AQda1Ofp6FBNwyS9c_GvE,nice app,5,0,1.2025.350,2025-12-29 09:12:59,,,1.2025.350
79daf873-8999-4924-aa14-7bd9f64fe7dd,SANTUNU BAPARI,https://play-lh.googleusercontent.com/a-/ALV-UjUB6BlYsGj2i558oqTN2OtcT_aUvo0czra1_kWYbvJHj5rj8609,it's very crazy i love that it's like a my personal friend 😍 I'm so happy to use this app,5,0,1.2025.350,2025-12-29 09:12:52,,,1.2025.350
590553fd-eaba-4bef-8948-cdc6eeb10cdd,Abdilrahim Hussein Jama,https://play-lh.googleusercontent.com/a/ACg8ocKiDZUeECZGaQR30tUvU3cytVv4aSTjEJ9__Jmt9Wn-PRPaOQ=mo,good,5,0,1.2025.350,2025-12-29 09:12:31,,,1.2025.350
c6d11cd2-ee57-475f-95a9-71a96de46ac6,Rb Punjabi,https://play-lh.googleusercontent.com/a-/ALV-UjWKNZ6ddXuge-NbGTrXcKEQ2WIQWF_mWqIP12a5aqusSqHxQMs,best app,4,0,1.2025.350,2025-12-29 09:12:24,,,1.2025.350
eb35cfe2-951f-40d4-a2b3-667c7cb2157f,সুমিত মিত্র,https://play-lh.googleusercontent.com/a-/ALV-UjUCs1Vjb73Btj5jbV7cltd2S9NwmkXxJwD3FZYwCKiRd4Y9U0BO,Left-wing political motivate,1,0,1.2025.350,2025-12-29 09:11:51,,,1.2025.350
f676427c-800f-46ff-b948-e22d2a5e114b,Asha Kumbhar,https://play-lh.googleusercontent.com/a/ACg8ocL4iM78cWpX8zH622Ysa0zoBx9HZrY9YUKdJ_aM6gwg7djgsw=mo,it is very useful It is dangerous also for humans .,4,0,,2025-12-29 09:11:29,,,
b6ae8b1b-e040-4936-aab7-140d8bb55e15,Muslim Tiger,https://play-lh.googleusercontent.com/a/ACg8ocLIBog9IIjR7pA6EPpFbP7w8WnKCM-nUIFgw4pwGE_LyiDLpw=mo,ok,4,0,1.2025.343,2025-12-29 09:11:23,,,1.2025.343
1356396b-0574-452f-8d09-a3e63f7c7f31,Chahat Maya,https://play-lh.googleusercontent.com/a/ACg8ocKCJd-HlRaWwuElZv0eFLuoRjIgXIekny0onqkke1SFHwA9gQ=mo,good,3,0,1.2025.350,2025-12-29 09:10:55,,,1.2025.350
77e93fa7-c2e5-48f0-a011-95aeaab8597a,Yash Kadwane,https://play-lh.googleusercontent.com/a/ACg8ocIEso_L2J3aYeRpEkbU4SCJo2CD5AC5DpVTetdxO4azKNe0Mg=mo,very good response,5,0,1.2025.350,2025-12-29 09:10:24,,,1.2025.350
9f6e3a1a-a4ef-40df-a6c4-45d35aea7931,Suhail Reyaz,https://play-lh.googleusercontent.com/a-/ALV-UjWzEE1Iov4_ofG9v7Pke0Isq_ck_cm4YAEN2aSeb35pd152r3Zn,I don't have words to say,5,0,1.2025.329,2025-12-29 09:10:21,,,1.2025.329
c137ef65-6d6f-490e-8ee6-d531477bb647,Gurdarshan Singh,https://play-lh.googleusercontent.com/a/ACg8ocLzccdT_m3abQ7GVO-sFzAxfHcIAhrbKx1HK_qNSNSOGrkgZw=mo,worst!!,1,0,,2025-12-29 09:10:19,,,
01d0f37f-7774-40db-87ef-a9de780ca75a,WAQAR ALI,https://play-lh.googleusercontent.com/a/ACg8ocId0bpo7EEQE1SOqM5YzOz4oH9D3TSd1DG3ZQa87SpppyzUV0c=mo,awesome,5,0,1.2025.343,2025-12-29 09:10:10,,,1.2025.343
fd95654b-8fc5-417c-b5a4-466862709dd0,Aakash Sah,https://play-lh.googleusercontent.com/a-/ALV-UjUUX8LACZpvD8FWc8ybslaVdjA3CufpTJO15NzKjppX711k-oVm7g,nice,4,0,,2025-12-29 09:09:36,,,
8e37c5c0-b38a-4603-b667-230724b7083a,Amar Bishnoi,https://play-lh.googleusercontent.com/a/ACg8ocLZSB617H2uQfKzeek02aaVRzGojFmSIHxNymXFpD27uHkRRw=mo,i,5,0,1.2025.350,2025-12-29 09:09:11,,,1.2025.350
6b44edb2-31d9-4350-a2c0-41a5e8d40b61,Kevyn Munyukwa,https://play-lh.googleusercontent.com/a/ACg8ocKv8ED3diaSbbW_a5kUSU4CtERYNJjcEKeR7YUROY1k27Iu9A=mo,its good tho can't judge,5,0,1.2025.350,2025-12-29 09:08:45,,,1.2025.350
1b655a5f-5d8e-4e2a-b38a-aed145e856e8,Sohill Ahmadi,https://play-lh.googleusercontent.com/a-/ALV-UjVxl5kZiMnNc1cIyRIVlQ8ac-cUynVBkwPHk3YErdvPoYwV0i51,good,5,0,1.2025.350,2025-12-29 09:08:29,,,1.2025.350
a04419b4-bb24-4cc0-8d16-c07dab72926f,Veerbahadur Pasat,https://play-lh.googleusercontent.com/a-/ALV-UjUWyWy-XgSAeWViC-Dvo1WciH8VipJFTF4NrBi8tKi_Bu5ehUtM,best app,5,0,1.2025.350,2025-12-29 09:08:23,,,1.2025.350
42203656-01d3-4b3b-baac-77760e1fddff,Sonali Shinde,https://play-lh.googleusercontent.com/a/ACg8ocKF6mTqxWW1vKkgsxBONBH0IR_mSToIAv9oBy9TOIwRhhwVbA=mo,This app is very good in helping its user.,5,0,1.2025.350,2025-12-29 09:08:14,,,1.2025.350
ff2456fd-ea6b-4d7e-a921-5f4500aba587,The SONU,https://play-lh.googleusercontent.com/a-/ALV-UjUsvx0qxH314rciMklIEnRFR6TS3PLqo_vpO7nRhsA2Mag1uE8V,Best App,5,0,1.2025.350,2025-12-29 09:07:38,,,1.2025.350
7e1ae76d-4507-48ea-a91f-4b0f753caf82,Wolde.gtnsae Egnet,https://play-lh.googleusercontent.com/a/ACg8ocJZm1mutb1o6qr3QfSWbXa-6sLPSRW2DTh2rWKWsDHHH5uhMw=mo,It's cool,5,0,1.2025.350,2025-12-29 09:06:49,,,1.2025.350
b6c0206f-940e-49b4-ba6d-f35329151e3a,Adwinson Rongpi,https://play-lh.googleusercontent.com/a-/ALV-UjWjjSLuNHFReWL-FNZFCz7f1oMUEr_avwBLKl2z2CyuvB5LDTUT,interesting,1,0,1.2025.336,2025-12-29 09:06:24,,,1.2025.336
47336409-918f-4270-89f1-26edf9a2e476,Salman Aryan,https://play-lh.googleusercontent.com/a-/ALV-UjWVIIu5-MfJiMwoovfttkVCLOlZW9Kq2MQ4WgT6uASsV51wGb4P,better app,5,0,1.2025.350,2025-12-29 09:06:06,,,1.2025.350
662699ab-0a6b-40f7-8ba4-358f4b67ae2a,Rajeev Ranjan,https://play-lh.googleusercontent.com/a-/ALV-UjWcC94F7mqzbmBh0Z7fn1c2yFCYXWqgIibCwOUZAwSQ6iYSRMzW,good service,5,0,1.2025.350,2025-12-29 09:05:31,,,1.2025.350
be8eb82e-2450-459a-b717-6372dc7cf352,fatemeh zp,https://play-lh.googleusercontent.com/a/ACg8ocI4M7Gd8rnavkhnnDYf1Nl6oNIFLMNS3wzUKx8T6SsNr52IFQ=mo,very good,5,0,1.2025.350,2025-12-29 09:05:18,,,1.2025.350
61cc145d-51a3-40b3-b481-8eb0c06311f7,Mominul Hoque,https://play-lh.googleusercontent.com/a-/ALV-UjU4CgwE3jwlsg0UTLqtkNpPZgCuu-iOgVRG6IpdHX87DDvdq4U,👍,5,0,1.2025.350,2025-12-29 09:05:07,,,1.2025.350
6781adc1-cc96-44e9-84dd-ecd3412cfdd3,Shivani,https://play-lh.googleusercontent.com/a/ACg8ocKhMAawG0oKcL0v0I5VDvkselIHv28JU1Ri98703PEYxLhvhQ=mo,doesn't give proper answer and makes lo4s of mistake,1,0,1.2025.350,2025-12-29 09:04:47,,,1.2025.350
0d8420a0-8dc1-49e7-950a-a7422a24f258,Anjali Mishra,https://play-lh.googleusercontent.com/a/ACg8ocJ7kjbUTl8XZfphdTNxg2OVZEpu2Ql24v92KTjxpYxo7VSh1A=mo,very good,5,0,,2025-12-29 09:04:16,,,
49977bf9-344e-4983-91a0-94ab5fb87768,Rupa Saud,https://play-lh.googleusercontent.com/a/ACg8ocLxwUGRlIQi4pnPXMBrlkIK0uwg4kt9rIg3OqY5p_6fZU0NqrU=mo,wow this is o some,3,0,1.2025.329,2025-12-29 09:03:54,,,1.2025.329
c8cb17ce-87d7-46eb-9c52-7d21f87e911b,Ajmaul SK,https://play-lh.googleusercontent.com/a/ACg8ocLJzYQwDeP0JTpKz3Ut6vHytY-ykdeWwVFmbfozuoM2PDX7AA=mo,Ajmaul. sl,5,0,1.2025.350,2025-12-29 09:03:50,,,1.2025.350
5d9cc9c0-832a-41b9-a225-ce4d981ac1d3,Baljinder singh,https://play-lh.googleusercontent.com/a/ACg8ocIz_tuHW-VVbxsA14WvLRvkfna8zJBaFGl4SIi5dSBYjvnB3w=mo,good app,5,0,1.2025.350,2025-12-29 09:03:31,,,1.2025.350
1aef3568-addf-481f-8112-72a9782feae4,Manikandan V,https://play-lh.googleusercontent.com/a-/ALV-UjUsrRRQI2RxfftJbTsjeWSmvyOeKPsrNG-HBmLMbR89tJNq5v-T,super tool,5,0,1.2025.350,2025-12-29 09:02:15,,,1.2025.350
f2471edb-0724-4e89-a692-d057e9593869,bellapu swathi,https://play-lh.googleusercontent.com/a/ACg8ocI_doeUS583EK0LyJHEi4KyZre6Fg-Wph1lobiAl_fA19gzZQ=mo,very fast and accurate which guide me in my interview very useful,5,0,1.2025.350,2025-12-29 09:01:58,,,1.2025.350
07c65f6f-8eeb-4718-b5d8-cee5e14e94e9,Manauar Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUndXP4uDT_Lf2QONtPi5ne34AIw2r6nzvgZ4qAZHa3-etzjPG_,good,4,0,1.2025.350,2025-12-29 09:01:52,,,1.2025.350
0868bace-bdb2-43e1-9782-ca46676f9b95,Suraj Singh dancer Tiger,https://play-lh.googleusercontent.com/a-/ALV-UjXKt0R4FSzPErveaWHjAubQjce1_4_-jDiq871jhKZ7ML01GOHP,good,1,0,1.2025.350,2025-12-29 09:01:17,,,1.2025.350
c94798f0-71e6-45dc-b25d-45e8d19c39b8,Krishna Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVG5dT-lFcgZ83lN--iX4fffjO7CCk_3GFiOWxuXrswVyn6yTs,good work,5,0,1.2025.343,2025-12-29 09:01:16,,,1.2025.343
b9295e26-444d-4507-b6f9-87b2b07a70e6,Gemedi,https://play-lh.googleusercontent.com/a/ACg8ocJ1fANa9trCHM_k2-vvaWho89gxwyO6MLGrovQyk0kN37F1xw=mo,hello,4,0,,2025-12-29 09:01:03,,,
197e0e43-4e8a-4dad-aeb2-5c7296a80635,mahendra sisodiya,https://play-lh.googleusercontent.com/a/ACg8ocLoO8x9YSvBDFTTJ2rtUstQd6DEA2QLC77_wG5tTK_is28q1Q=mo,good,5,0,1.2025.343,2025-12-29 09:00:56,,,1.2025.343
7760bc82-6ccd-487c-866a-a921fbf91e90,Kormo Moah,https://play-lh.googleusercontent.com/a-/ALV-UjVo3Ee_nJeaccayCWVAw2sEFWI-mJ9iGz35Zi3jFKKsGk4m_a-v,veery good,5,0,1.2025.350,2025-12-29 09:00:14,,,1.2025.350
b28216f3-cfb5-488c-848f-622ac3abd751,Aaditya Narayan Pandey,https://play-lh.googleusercontent.com/a/ACg8ocKUZIopkmgvIXGfyiHgB2l5ZXRUuT2A8v64VRPsDwFC0dpOww=mo,excellent,4,0,1.2025.350,2025-12-29 09:00:02,,,1.2025.350
e20adb49-3a45-407e-bf51-7c98f4d46073,Gulali Afghan,https://play-lh.googleusercontent.com/a-/ALV-UjVv9z2D1f4F7YE0ELK9ZXjlEuOa9NLpx8wz_09opeX3qNYd4prw,saidumar,5,0,,2025-12-29 08:59:24,,,
5fd75efd-a7fa-49af-a977-0edf13ed7cc4,Mylappa M,https://play-lh.googleusercontent.com/a/ACg8ocJ8MA3N6OHVpRb8OsrmBFDzKd34v3DeEuyZCe35VV-noOitjw=mo,super duper,5,0,1.2025.336,2025-12-29 08:59:00,,,1.2025.336
97befc90-8e85-4852-a148-143601c4898e,Akanksha Akanksha,https://play-lh.googleusercontent.com/a/ACg8ocKA-U12BVdA8IFs-jsotxE7qIrZwaG05fvLj-3Sta3Du1WMBg=mo,it is very good aap,5,0,1.2025.350,2025-12-29 08:58:18,,,1.2025.350
4617782c-ede0-4eec-80cc-9328038c2516,Ishabgh,https://play-lh.googleusercontent.com/a-/ALV-UjUqvixApywDqLvH3LqZCnphw-eiPC4ysz--o8HH_GJtHuSaPYA,it helpful and super easy to use,5,0,1.2025.350,2025-12-29 08:58:17,,,1.2025.350
0eafe7aa-ddd6-4d68-b027-4504fa8e0981,Umer kahut,https://play-lh.googleusercontent.com/a-/ALV-UjWgJCQ6EjZVOFnhc5vOrptGdOAW6lVrITrbUpB56Zac43NoKQp1,excellent,5,0,1.2025.350,2025-12-29 08:57:22,,,1.2025.350
f727a17e-2ca0-4cb9-92c8-d4a62cf3caaa,chandra prakash,https://play-lh.googleusercontent.com/a/ACg8ocIHnGanIbfoT7S25sUJdkVYbFgD-dlNmm3KLKQxpsPT214wUg=mo,great for studies. 4.9 from my side.,5,0,1.2025.350,2025-12-29 08:57:13,,,1.2025.350
ccd8be37-758c-4c1f-9e18-1c10f0dc35b5,Surekha Basavaraj,https://play-lh.googleusercontent.com/a/ACg8ocIj0lCxLMS741LN9S_4qs5KPGFx-LWrHpdBW11MNN-5xV0UNg=mo,good,4,0,1.2025.336,2025-12-29 08:57:07,,,1.2025.336
3ffb9a73-d095-4191-a112-c8a3d6fd6b9f,Jebin Farsana,https://play-lh.googleusercontent.com/a-/ALV-UjUQ-QBu5zHGl5p9xgkwVd4iV0FObpvPWtzvYeeh0hIPCnldNeuS,very good/amazing,5,0,1.2025.350,2025-12-29 08:56:47,,,1.2025.350
f798eeb2-980d-4266-9787-f02dc8bad288,पृथ्वीराज सिंह,https://play-lh.googleusercontent.com/a-/ALV-UjWOAoXnRHa3PI3BB7D7Pc7QOf7CpvcpttxnjLrUMaTRUeXlAFHR,"Horrible experience. This has to be the worst AI chatbot out there. Gaslights you and feeds you wrong information continuously. Also when questioned about the authenticity of its wrong info, it keeps it stance the same. You have to manually check many times for the correct information. Wouldn't recommend to anyone.",1,0,,2025-12-29 08:56:32,,,
41f0fd6c-633c-4617-ace9-cce4355fd589,Sneha Ram-56,https://play-lh.googleusercontent.com/a/ACg8ocL4AkFiYyt7DEObOEppHVcGlxAqPkADkcAKkKmE1d3g02bePw=mo,very nice 👍 I am happy ☺️,5,0,1.2025.350,2025-12-29 08:56:28,,,1.2025.350
9377a3b1-383f-425c-848c-0cbc91af4f2e,Ujan Maity,https://play-lh.googleusercontent.com/a-/ALV-UjW_znLyue_B4lumoHz8LL_cxdW8hyT-_AUQ2v4l4GZjE842U-k,good,5,0,1.2025.329,2025-12-29 08:56:18,,,1.2025.329
